Date,Oil_Price,EUR_USD,USD_CHF,Europe_Stock
2007-07-05,71.80999755859375,1.3598966598510742,1.2173000574111938,4491.8701171875
2007-07-06,72.80999755859375,1.3629920482635498,1.2175999879837036,4524.4501953125
2007-07-09,72.19000244140625,1.3623977899551392,1.2164000272750854,4528.759765625
2007-07-10,72.80999755859375,1.3760079145431519,1.201200008392334,4474.14990234375
2007-07-11,72.55999755859375,1.3754022121429443,1.204699993133545,4447.52001953125
2007-07-12,72.5,1.378796935081482,1.2034000158309937,4517.7001953125
2007-07-13,73.93000030517578,1.3784927129745483,1.2023999691009521,4542.56982421875
2007-07-16,74.1500015258789,1.377695083618164,1.2023999691009521,4557.56982421875
2007-07-17,74.0199966430664,1.379006028175354,1.2005000114440918,4538.31005859375
2007-07-18,75.05000305175781,1.3807005882263184,1.2005000114440918,4472.22021484375
2007-07-19,75.91999816894531,1.379805088043213,1.2037999629974365,4522.64013671875
2007-07-20,75.56999969482422,1.3833937644958496,1.2005000114440918,4445.22998046875
2007-07-23,74.88999938964844,1.3804908990859985,1.206279993057251,4482.75
2007-07-24,73.55999755859375,1.3824948072433472,1.2029000520706177,4412.06005859375
2007-07-25,75.87999725341797,1.3726081848144531,1.2134000062942505,4360.89990234375
2007-07-26,74.94999694824219,1.3750051259994507,1.2029999494552612,4252.919921875
2007-07-27,77.0199966430664,1.3636053800582886,1.2128000259399414,4244.580078125
2007-07-30,76.83000183105469,1.3711966276168823,1.2029399871826172,4239.18017578125
2007-07-31,78.20999908447266,1.3672035932540894,1.201300024986267,4315.68994140625
2007-08-02,76.86000061035156,1.3707079887390137,1.2032999992370605,4288.66015625
2007-08-03,75.4800033569336,1.3787018060684204,1.1878999471664429,4229.18994140625
2007-08-06,72.05999755859375,1.3796910047531128,1.1920000314712524,4202.77978515625
2007-08-07,72.41999816894531,1.374098300933838,1.1970000267028809,4276.7998046875
2007-08-08,72.1500015258789,1.3803004026412964,1.1953999996185303,4364.22021484375
2007-08-09,71.58999633789062,1.367409110069275,1.1967999935150146,4275.18017578125
2007-08-10,71.47000122070312,1.3689066171646118,1.1992000341415405,4161.2900390625
2007-08-13,71.62000274658203,1.3613035678863525,1.204699993133545,4255.7900390625
2007-08-14,72.37999725341797,1.3534914255142212,1.2105000019073486,4195.60009765625
2007-08-15,73.33000183105469,1.3428045511245728,1.2186000347137451,4183.06005859375
2007-08-16,71.0,1.3424980640411377,1.2167999744415283,4062.330078125
2007-08-17,71.9800033569336,1.349400281906128,1.2051000595092773,4157.2001953125
2007-08-20,71.12000274658203,1.347490906715393,1.2059999704360962,4173.2900390625
2007-08-21,69.47000122070312,1.345496654510498,1.2066999673843384,4175.06982421875
2007-08-22,69.26000213623047,1.3549952507019043,1.2064000368118286,4226.52001953125
2007-08-23,69.83000183105469,1.3556932210922241,1.2073999643325806,4225.89013671875
2007-08-24,71.08999633789062,1.366698980331421,1.2036000490188599,4238.6298828125
2007-08-27,71.97000122070312,1.3637913465499878,1.2022000551223755,4240.9501953125
2007-08-28,71.7300033569336,1.3598966598510742,1.201200008392334,4170.68017578125
2007-08-29,73.51000213623047,1.367409110069275,1.1992000341415405,4193.580078125
2007-08-30,73.36000061035156,1.3642005920410156,1.2035000324249268,4246.1201171875
2007-08-31,74.04000091552734,1.3642005920410156,1.2080999612808228,4294.56005859375
2007-09-04,75.08000183105469,1.3620080947875977,1.2099000215530396,4324.35009765625
2007-09-05,75.7300033569336,1.365392804145813,1.2036000490188599,4235.41015625
2007-09-06,76.30000305175781,1.3696004152297974,1.2007999420166016,4256.1201171875
2007-09-07,76.69999694824219,1.3775053024291992,1.1884000301361084,4162.419921875
2007-09-11,78.2300033569336,1.384006381034851,1.1887999773025513,4197.35009765625
2007-09-12,79.91000366210938,1.390801191329956,1.184399962425232,4210.68994140625
2007-09-13,80.08999633789062,1.3866932392120361,1.1849000453948975,4249.009765625
2007-09-14,79.0999984741211,1.3878093957901,1.1907999515533447,4221.33984375
2007-09-17,80.56999969482422,1.3865010738372803,1.1871999502182007,4184.60986328125
2007-09-18,81.51000213623047,1.3979953527450562,1.180799961090088,4264.419921875
2007-09-19,81.93000030517578,1.3969016075134277,1.18340003490448,4389.330078125
2007-09-20,83.31999969482422,1.4078954458236694,1.1713999509811401,4366.16015625
2007-09-21,81.62000274658203,1.4092049598693848,1.1719000339508057,4370.35009765625
2007-09-24,80.94999694824219,1.407400131225586,1.1729999780654907,4360.6298828125
2007-09-25,79.52999877929688,1.4152077436447144,1.1655000448226929,4328.89013671875
2007-09-26,80.30000305175781,1.4133076667785645,1.1694999933242798,4364.39990234375
2007-09-27,82.87999725341797,1.4152077436447144,1.1726000308990479,4388.97998046875
2007-09-28,81.66000366210938,1.4264928102493286,1.1629999876022339,4381.7099609375
2007-10-01,80.23999786376953,1.4236091375350952,1.1682000160217285,4409.64990234375
2007-10-02,80.05000305175781,1.4152077436447144,1.1749999523162842,4427.009765625
2007-10-03,79.94000244140625,1.4099997282028198,1.179900050163269,4421.580078125
2007-10-04,81.44000244140625,1.4135074615478516,1.1744999885559082,4420.39013671875
2007-10-05,81.22000122070312,1.4133076667785645,1.177299976348877,4455.31005859375
2007-10-08,79.0199966430664,1.4049086570739746,1.1862000226974487,4435.8701171875
2007-10-09,80.26000213623047,1.4106959104537964,1.1829999685287476,4447.580078125
2007-10-10,81.30000305175781,1.414107084274292,1.183500051498413,4442.60986328125
2007-10-11,83.08000183105469,1.4201923608779907,1.1816999912261963,4473.56982421875
2007-10-12,83.69000244140625,1.4190032482147217,1.1852999925613403,4476.02001953125
2007-10-15,86.12999725341797,1.4203940629959106,1.180899977684021,4434.97998046875
2007-10-16,87.61000061035156,1.4176956415176392,1.1820000410079956,4420.91015625
2007-10-17,87.4000015258789,1.4217066764831543,1.1787999868392944,4441.7998046875
2007-10-18,89.47000122070312,1.4294904470443726,1.1693999767303467,4420.3798828125
2007-10-19,88.5999984741211,1.4296947717666626,1.1677000522613525,4411.259765625
2007-10-22,87.55999755859375,1.4179972410202026,1.177299976348877,4356.240234375
2007-10-23,85.2699966430664,1.4258012771606445,1.1734000444412231,4378.419921875
2007-10-24,87.0999984741211,1.4263097047805786,1.1715999841690063,4357.14013671875
2007-10-25,90.45999908447266,1.4326032400131226,1.1653000116348267,4412.1201171875
2007-10-26,91.86000061035156,1.4393045902252197,1.1647000312805176,4440.22998046875
2007-10-29,93.52999877929688,1.441794753074646,1.1648999452590942,4471.4599609375
2007-10-30,90.37999725341797,1.44400155544281,1.158400058746338,4462.9501953125
2007-10-31,94.52999877929688,1.4471989870071411,1.159500002861023,4489.7900390625
2007-11-01,93.48999786376953,1.442710041999817,1.157099962234497,4415.27001953125
2007-11-02,95.93000030517578,1.4487924575805664,1.1562000513076782,4410.080078125
2007-11-05,93.9800033569336,1.4478065967559814,1.152899980545044,4392.7998046875
2007-11-06,96.69999694824219,1.4564096927642822,1.1440000534057617,4407.33984375
2007-11-07,96.37000274658203,1.4623944759368896,1.1339999437332153,4400.33984375
2007-11-08,95.45999908447266,1.4681053161621094,1.1270999908447266,4363.60009765625
2007-11-09,96.31999969482422,1.467502236366272,1.121000051498413,4297.830078125
2007-11-12,94.62000274658203,1.4523905515670776,1.1294000148773193,4302.8798828125
2007-11-13,91.16999816894531,1.4620951414108276,1.1256999969482422,4311.97998046875
2007-11-14,94.08999633789062,1.46500825881958,1.1230000257492065,4338.27978515625
2007-11-15,93.43000030517578,1.4620951414108276,1.122499942779541,4301.43994140625
2007-11-16,95.0999984741211,1.4634003639221191,1.1186000108718872,4282.39990234375
2007-11-19,94.63999938964844,1.4668993949890137,1.1146999597549438,4226.7001953125
2007-11-20,98.02999877929688,1.4833053350448608,1.1059999465942383,4277.240234375
2007-11-21,97.29000091552734,1.4857958555221558,1.101699948310852,4195.580078125
2007-11-23,98.18000030517578,1.480100154876709,1.1018999814987183,4268.52978515625
2007-11-27,94.41999816894531,1.4837895631790161,1.1051000356674194,4224.43994140625
2007-11-28,90.62000274658203,1.4840978384017944,1.11080002784729,4321.740234375
2007-11-29,91.01000213623047,1.4759929180145264,1.1167000532150269,4347.0
2007-11-30,88.70999908447266,1.469594120979309,1.132099986076355,4394.9501953125
2007-12-03,89.30999755859375,1.467007040977478,1.1269999742507935,4371.669921875
2007-12-04,88.31999969482422,1.4766032695770264,1.1171000003814697,4339.10009765625
2007-12-05,87.48999786376953,1.4598966836929321,1.1283999681472778,4410.0
2007-12-06,90.2300033569336,1.4659103155136108,1.1279000043869019,4414.66015625
2007-12-07,88.27999877929688,1.4656095504760742,1.1282999515533447,4446.33984375
2007-12-10,87.86000061035156,1.4708911180496216,1.128100037574768,4465.52001953125
2007-12-11,90.0199966430664,1.466490626335144,1.1298799514770508,4449.9501953125
2007-12-12,94.38999938964844,1.4716053009033203,1.1341999769210815,4469.47021484375
2007-12-13,92.25,1.4629936218261719,1.1413999795913696,4370.759765625
2007-12-14,91.2699966430664,1.4437098503112793,1.1509000062942505,4384.64990234375
2007-12-17,90.62999725341797,1.4412959814071655,1.149399995803833,4312.47021484375
2007-12-19,91.23999786376953,1.4383935928344727,1.1546000242233276,4301.33984375
2007-12-20,91.05999755859375,1.433301329612732,1.1582000255584717,4314.7001953125
2007-12-21,93.30999755859375,1.438807487487793,1.1549999713897705,4384.5498046875
2007-12-24,94.12999725341797,1.439698338508606,1.156499981880188,4384.5498046875
2007-12-27,96.62000274658203,1.4613901376724243,1.1401000022888184,4404.60986328125
2007-12-28,96.0,1.4718002080917358,1.1267000436782837,4404.64013671875
2007-12-31,95.9800033569336,1.4601097106933594,1.1319999694824219,4399.72021484375
2008-01-03,99.18000030517578,1.4744912385940552,1.1115000247955322,4333.419921875
2008-01-04,97.91000366210938,1.4754921197891235,1.107100009918213,4270.52978515625
2008-01-07,95.08999633789062,1.468299388885498,1.117799997329712,4283.3701171875
2008-01-08,96.33000183105469,1.5570987462997437,1.1122000217437744,4295.22998046875
2008-01-09,95.66999816894531,1.466404676437378,1.1161999702453613,4258.31982421875
2008-01-10,93.70999908447266,1.480100154876709,1.1044000387191772,4237.6201171875
2008-01-11,92.69000244140625,1.4790055751800537,1.100000023841858,4225.31005859375
2008-01-14,94.19999694824219,1.4869003295898438,1.092900037765503,4236.68017578125
2008-01-15,91.9000015258789,1.4802095890045166,1.0913000106811523,4140.93994140625
2008-01-16,90.83999633789062,1.466404676437378,1.0988999605178833,4108.33984375
2008-01-17,90.12999725341797,1.4640002250671387,1.1004999876022339,4065.760009765625
2008-01-18,90.56999969482422,1.4617959260940552,1.0993000268936157,3995.169921875
2008-01-22,89.8499984741211,1.4647936820983887,1.0967999696731567,3753.679931640625
2008-01-23,86.98999786376953,1.4632076025009155,1.0917999744415283,3577.989990234375
2008-01-24,89.41000366210938,1.4774104356765747,1.0865999460220337,3809.070068359375
2008-01-25,90.70999908447266,1.467502236366272,1.0978000164031982,3777.06005859375
2008-01-28,90.98999786376953,1.4788086414337158,1.0895999670028687,3765.409912109375
2008-01-29,91.63999938964844,1.4771921634674072,1.0938999652862549,3810.010009765625
2008-01-30,92.33000183105469,1.483107328414917,1.0842000246047974,3789.31005859375
2008-01-31,91.75,1.4865025281906128,1.0807000398635864,3792.800048828125
2008-02-01,88.95999908447266,1.4799906015396118,1.0887000560760498,3867.469970703125
2008-02-04,90.0199966430664,1.4827995300292969,1.0880000591278076,3867.159912109375
2008-02-05,88.41000366210938,1.4638073444366455,1.0990999937057495,3717.080078125
2008-02-06,87.13999938964844,1.4617104530334473,1.097100019454956,3760.1201171875
2008-02-07,88.11000061035156,1.4478904008865356,1.1031999588012695,3699.2900390625
2008-02-08,91.7699966430664,1.5570987462997437,1.107300043106079,3701.169921875
2008-02-11,93.58999633789062,1.450200080871582,1.1022000312805176,3678.159912109375
2008-02-12,92.77999877929688,1.4581936597824097,1.1019999980926514,3803.760009765625
2008-02-13,93.2699966430664,1.455604076385498,1.1081000566482544,3803.2099609375
2008-02-14,95.45999908447266,1.4644076824188232,1.0972000360488892,3797.889892578125
2008-02-15,95.5,1.4676098823547363,1.0932999849319458,3719.280029296875
2008-02-19,100.01000213623047,1.4729926586151123,1.0943000316619873,3805.27001953125
2008-02-20,100.73999786376953,1.4722987413406372,1.0981999635696411,3758.469970703125
2008-02-21,98.2300033569336,1.4815034866333008,1.0901999473571777,3778.2099609375
2008-02-22,98.80999755859375,1.4826017618179321,1.0849000215530396,3737.110107421875
2008-02-25,99.2300033569336,1.4835914373397827,1.0885000228881836,3798.989990234375
2008-02-26,100.87999725341797,1.4996100664138794,1.0759999752044678,3855.030029296875
2008-02-27,99.63999938964844,1.5118072032928467,1.0627000331878662,3856.68994140625
2008-02-28,102.58999633789062,1.5195951461791992,1.0509999990463257,3784.27001953125
2008-02-29,101.83999633789062,1.519202709197998,1.042199969291687,3724.5
2008-03-03,102.44999694824219,1.5200109481811523,1.0410000085830688,3675.510009765625
2008-03-04,99.5199966430664,1.5210051536560059,1.0393999814987183,3610.199951171875
2008-03-05,104.5199966430664,1.527697205543518,1.0358999967575073,3684.5400390625
2008-03-06,105.47000122070312,1.5385088920593262,1.0219999551773071,3617.679931640625
2008-03-07,105.1500015258789,1.5336012840270996,1.0247999429702759,3576.679931640625
2008-03-10,107.9000015258789,1.534095287322998,1.0189000368118286,3546.10009765625
2008-03-11,108.75,1.5341894626617432,1.0324000120162964,3606.590087890625
2008-03-12,109.91999816894531,1.5540015697479248,1.0147000551223755,3647.639892578125
2008-03-13,110.33000183105469,1.5622069835662842,1.0103000402450562,3599.580078125
2008-03-14,110.20999908447266,1.561792254447937,0.9978500008583069,3566.590087890625
2008-03-17,105.68000030517578,1.574803113937378,0.9843000173568726,3431.820068359375
2008-03-18,109.41999816894531,1.565802812576294,0.9990000128746033,3558.659912109375
2008-03-19,104.4800033569336,1.5638928413391113,0.9965000152587891,3529.5400390625
2008-03-25,101.22000122070312,1.5612071752548218,1.0087000131607056,3632.590087890625
2008-03-26,105.9000015258789,1.5824036598205566,0.991599977016449,3611.449951171875
2008-03-27,107.58000183105469,1.5814026594161987,0.9919999837875366,3652.110107421875
2008-03-28,105.62000274658203,1.5760937929153442,0.9925000071525574,3641.050048828125
2008-03-31,101.58000183105469,1.5757957696914673,0.9944999814033508,3628.06005859375
2008-04-02,104.83000183105469,1.5677913427352905,1.0084999799728394,3797.89990234375
2008-04-03,103.83000183105469,1.5667105913162231,1.010599970817566,3774.93994140625
2008-04-04,106.2300033569336,1.5736879110336304,1.0054999589920044,3795.199951171875
2008-04-07,109.08999633789062,1.5704996585845947,1.0125999450683594,3828.4599609375
2008-04-08,108.5,1.5578023195266724,1.0161999464035034,3810.510009765625
2008-04-09,110.87000274658203,1.5824036598205566,1.0024000406265259,3775.929931640625
2008-04-10,110.11000061035156,1.57420814037323,1.0082999467849731,3758.050048828125
2008-04-11,110.13999938964844,1.5822033882141113,1.0003999471664429,3699.989990234375
2008-04-14,111.76000213623047,1.5825037956237793,1.0003999471664429,3671.280029296875
2008-04-15,113.79000091552734,1.5786067247390747,1.0081000328063965,3690.75
2008-04-16,114.93000030517578,1.5958125591278076,0.9991000294685364,3748.56005859375
2008-04-17,114.86000061035156,1.5902043581008911,1.006100058555603,3725.22998046875
2008-04-18,116.69000244140625,1.5733908414840698,1.017899990081787,3808.590087890625
2008-04-21,117.4800033569336,1.5911911725997925,1.0083999633789062,3769.889892578125
2008-04-22,119.37000274658203,1.5987977981567383,1.003000020980835,3736.1201171875
2008-04-23,118.30000305175781,1.58740234375,1.0156999826431274,3763.550048828125
2008-04-24,116.05999755859375,1.568406105041504,1.0348999500274658,3761.9599609375
2008-04-25,118.5199966430664,1.5636972188949585,1.034600019454956,3794.389892578125
2008-04-28,118.75,1.5652881860733032,1.0341999530792236,3814.760009765625
2008-04-29,115.62999725341797,1.556710958480835,1.0371999740600586,3793.6298828125
2008-04-30,113.45999908447266,1.5622069835662842,1.034999966621399,3825.02001953125
2008-05-02,116.31999969482422,1.5434004068374634,1.055899977684021,3877.5
2008-05-05,119.97000122070312,1.5498108863830566,1.0534000396728516,3872.14990234375
2008-05-06,121.83999633789062,1.553591012954712,1.0515999794006348,3845.080078125
2008-05-07,123.52999877929688,1.5385088920593262,1.055799961090088,3871.780029296875
2008-05-08,123.69000244140625,1.5464078187942505,1.0507999658584595,3855.860107421875
2008-05-09,125.95999908447266,1.5489946603775024,1.0403000116348267,3801.590087890625
2008-05-13,125.80000305175781,1.547700047492981,1.0515999794006348,3817.070068359375
2008-05-14,124.22000122070312,1.546910047531128,1.054900050163269,3857.4599609375
2008-05-15,124.12000274658203,1.5450935363769531,1.0563000440597534,3854.860107421875
2008-05-16,126.29000091552734,1.5596001148223877,1.0478999614715576,3862.909912109375
2008-05-19,127.05000305175781,1.5527950525283813,1.0520999431610107,3882.280029296875
2008-05-20,129.07000732421875,1.5654107332229614,1.0367000102996826,3822.31005859375
2008-05-21,133.1699981689453,1.5788060426712036,1.0254000425338745,3794.1298828125
2008-05-22,130.80999755859375,1.573192834854126,1.0302000045776367,3793.030029296875
2008-05-23,132.19000244140625,1.5785070657730103,1.023300051689148,3725.820068359375
2008-05-27,128.85000610351562,1.5690950155258179,1.033400058746338,3711.030029296875
2008-05-28,131.02999877929688,1.5656068325042725,1.0368000268936157,3743.179931640625
2008-05-29,126.62000274658203,1.5518070459365845,1.0490000247955322,3752.239990234375
2008-05-30,127.3499984741211,1.5540982484817505,1.0413999557495117,3777.85009765625
2008-06-02,127.76000213623047,1.5546056032180786,1.0368000268936157,3720.5
2008-06-03,124.30999755859375,1.5450220108032227,1.0419000387191772,3737.340087890625
2008-06-04,122.30000305175781,1.5432575941085815,1.0420000553131104,3699.050048828125
2008-06-05,127.79000091552734,1.5588949918746948,1.0384000539779663,3682.830078125
2008-06-06,138.5399932861328,1.5785070657730103,1.0184999704360962,3596.699951171875
2008-06-09,134.35000610351562,1.5643576383590698,1.0270999670028687,3597.340087890625
2008-06-10,131.30999755859375,1.5464078187942505,1.042099952697754,3574.699951171875
2008-06-11,136.3800048828125,1.555790662765503,1.0312000513076782,3509.389892578125
2008-06-12,136.74000549316406,1.5460968017578125,1.0398000478744507,3542.590087890625
2008-06-13,134.86000061035156,1.5369009971618652,1.0469000339508057,3562.669921875
2008-06-16,134.61000061035156,1.5473887920379639,1.0444999933242798,3532.830078125
2008-06-17,134.00999450683594,1.5521925687789917,1.0410000085830688,3555.580078125
2008-06-18,136.67999267578125,1.553808331489563,1.0360000133514404,3507.969970703125
2008-06-19,131.92999267578125,1.550988793373108,1.0440000295639038,3486.7099609375
2008-06-20,134.6199951171875,1.5627930164337158,1.0364999771118164,3426.580078125
2008-06-23,136.74000549316406,1.5522888898849487,1.044600009918213,3427.330078125
2008-06-24,137.0,1.5570018291473389,1.0410000085830688,3404.52001953125
2008-06-25,134.5500030517578,1.5673980712890625,1.034600019454956,3460.39990234375
2008-06-26,139.63999938964844,1.5752992630004883,1.0236999988555908,3366.35009765625
2008-06-27,140.2100067138672,1.5752992630004883,1.0181000232696533,3340.27001953125
2008-06-30,140.0,1.57500159740448,1.0210000276565552,3352.81005859375
2008-07-02,143.57000732421875,1.5878056287765503,1.0140999555587769,3288.52001953125
2008-07-03,145.2899932861328,1.5700066089630127,1.0263999700546265,3330.89990234375
2008-07-07,141.3699951171875,1.5720057487487793,1.0262000560760498,3332.659912109375
2008-07-08,136.0399932861328,1.5333895683288574,1.0335999727249146,3287.60009765625
2008-07-09,136.0500030517578,1.5735888481140137,1.0288000106811523,3342.47998046875
2008-07-10,141.64999389648438,1.5785070657730103,1.027899980545044,3283.010009765625
2008-07-11,145.0800018310547,1.5948964357376099,1.0156999826431274,3197.780029296875
2008-07-14,145.17999267578125,1.589092493057251,1.0170999765396118,3216.239990234375
2008-07-15,138.74000549316406,1.5899008512496948,1.0098999738693237,3142.72998046875
2008-07-16,134.60000610351562,1.5822033882141113,1.0175000429153442,3174.760009765625
2008-07-17,129.2899932861328,1.585590124130249,1.019700050354004,3256.090087890625
2008-07-18,128.8800048828125,1.5853890180587769,1.0225000381469727,3321.530029296875
2008-07-21,131.0399932861328,1.5913937091827393,1.017799973487854,3333.919921875
2008-07-22,127.94999694824219,1.5792051553726196,1.0300999879837036,3326.239990234375
2008-07-23,124.44000244140625,1.5692428350448608,1.0374000072479248,3387.5
2008-07-24,125.48999786376953,1.568873643875122,1.0358999967575073,3354.580078125
2008-07-25,123.26000213623047,1.5672998428344727,1.038699984550476,3351.1298828125
2008-07-28,124.7300033569336,1.5741338729858398,1.0338000059127808,3313.409912109375
2008-07-29,122.19000244140625,1.5590895414352417,1.0460000038146973,3324.860107421875
2008-07-30,126.7699966430664,1.5573655366897583,1.0484999418258667,3367.330078125
2008-07-31,124.08000183105469,1.5593082904815674,1.0475000143051147,3367.820068359375
2008-08-08,115.19999694824219,1.5048909187316895,1.0820000171661377,3408.47998046875
2008-08-26,116.2699966430664,1.4647936820983887,1.100000023841858,3297.419921875
2008-08-27,118.1500015258789,1.4725805521011353,1.0972000360488892,3299.14990234375
2008-08-28,115.58999633789062,1.4714103937149048,1.0978000164031982,3359.419921875
2008-08-29,115.45999908447266,1.4670931100845337,1.095900058746338,3365.6298828125
2008-09-02,109.70999908447266,1.4515894651412964,1.1064000129699707,3416.4599609375
2008-09-03,109.3499984741211,1.4486035108566284,1.1066999435424805,3368.969970703125
2008-09-04,107.88999938964844,1.4264928102493286,1.1115000247955322,3274.820068359375
2008-09-05,106.2300033569336,1.4274905920028687,1.1159000396728516,3185.830078125
2008-09-08,106.33999633789062,1.5050041675567627,1.128100037574768,3284.1201171875
2008-09-09,103.26000213623047,1.414847493171692,1.1260000467300415,3261.070068359375
2008-09-10,102.58000183105469,1.3984057903289795,1.136299967765808,3242.02001953125
2008-09-11,100.87000274658203,1.3995996713638306,1.1380000114440918,3222.10009765625
2008-09-12,101.18000030517578,1.4239943027496338,1.1291999816894531,3278.02001953125
2008-09-15,95.70999908447266,1.4268999099731445,1.111799955368042,3151.169921875
2008-09-16,91.1500015258789,1.4135074615478516,1.1217999458312988,3088.429931640625
2008-09-17,97.16000366210938,1.4329315423965454,1.1030999422073364,3018.77001953125
2008-09-18,97.87999725341797,1.4304922819137573,1.1088000535964966,3000.830078125
2008-09-19,104.55000305175781,1.441794753074646,1.1023999452590942,3253.52001953125
2008-09-22,120.91999816894531,1.4795963764190674,1.0742000341415405,3181.77001953125
2008-09-23,106.61000061035156,1.4692918062210083,1.0848000049591064,3139.830078125
2008-09-24,105.7300033569336,1.4633146524429321,1.090499997138977,3119.830078125
2008-09-25,108.0199966430664,1.4641932249069214,1.0875999927520752,3207.110107421875
2008-09-26,106.88999938964844,1.4598966836929321,1.0920000076293945,3156.4599609375
